buyOrderCount,url,sellOrderList,buyOrderList,totalQty,sellOrderCount
5,http://backpack.tf/stats/Unique/Bat Backup/Tradable/Craftable,14 ref;13.77 ref;13.66 ref;13.66 ref;13.66 ref,14.55 ref;14.66 ref;14.66 ref;14.66 ref;14.77 ref,814,5
0,http://backpack.tf/stats/Collector's/Bat/Tradable/Craftable,,,,0
0,http://backpack.tf/stats/Collector's/Bat Backup/Tradable/Craftable,,,,0
0,http://backpack.tf/stats/Haunted/Bat/Tradable/Craftable,,,0,0
5,http://backpack.tf/stats/Strange/Bat/Tradable/Craftable,1.88 ref;1.88 ref;1.66 ref;1.66 ref;1.66 ref,1.88 ref;2 ref;2 ref;2 ref;2 ref,"47,836",5
0,http://backpack.tf/stats/Genuine/Bat/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Genuine/Bat Backup/Tradable/Craftable,,,0,0
2,http://backpack.tf/stats/Unique/Bat/Tradable/Craftable,0.66 ref;0.22 ref,0.66 ref;1 key,"3,025",2
0,http://backpack.tf/stats/Haunted/Baseball Bill's Sports Shine/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Collector's/Baseball Bill's Sports Shine/Tradable/Craftable,,,,0
0,http://backpack.tf/stats/Strange/Bat Backup/Tradable/Craftable,,,0,0
3,http://backpack.tf/stats/Vintage/Baseball Bill's Sports Shine/Tradable/Craftable,9.11 ref;9.11 ref;9 ref;8.66 ref;8.33 ref,10 ref;10 ref;10 ref,"6,338",5
5,http://backpack.tf/stats/Unique/Baseball Bill's Sports Shine/Tradable/Craftable,1.22 ref;1.11 ref;1.11 ref;1 ref,1.33 ref;1.33 ref;1.33 ref;1.44 ref;1.44 ref,"12,524",4
0,http://backpack.tf/stats/Collector's/Base Metal Billycock/Tradable/Craftable,,,,0
0,http://backpack.tf/stats/Genuine/Baseball Bill's Sports Shine/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Vintage/Base Metal Billycock/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Genuine/Base Metal Billycock/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Vintage/Bat/Tradable/Craftable,,,0,0
5,http://backpack.tf/stats/Unique/Base Metal Billycock/Tradable/Craftable,1.11 ref;1.11 ref,1.33 ref;1.33 ref;5 ref;6 ref;10 ref,"5,919",2
0,http://backpack.tf/stats/Strange/Baronial Badge/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Strange/Base Metal Billycock/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Haunted/Baronial Badge/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Haunted/Base Metal Billycock/Tradable/Craftable,,,0,0
1,http://backpack.tf/stats/Genuine/Baronial Badge/Tradable/Craftable,2.44 ref;2.33 ref;2.33 ref;2.33 ref;2.33 ref,2.66 ref,"11,600",5
0,http://backpack.tf/stats/Collector's/Baronial Badge/Tradable/Craftable,,,,0
0,http://backpack.tf/stats/Haunted/Baron von Havenaplane/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Vintage/Baron von Havenaplane/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Strange/Baron von Havenaplane/Tradable/Craftable,,,0,0
5,http://backpack.tf/stats/Unique/Baron von Havenaplane/Tradable/Craftable,1.22 ref;1.11 ref;1 ref,1.33 ref;1.33 ref;1.33 ref;1.33 ref;1.33 ref,"7,962",3
0,http://backpack.tf/stats/Collector's/Barnstormer/Tradable/Craftable,,,,0
5,http://backpack.tf/stats/Unique/Baronial Badge/Tradable/Craftable,1.11 ref,1.22 ref;1.33 ref;1.33 ref;1.33 ref;1.33 ref,"2,712",1
0,http://backpack.tf/stats/Collector's/Baron von Havenaplane/Tradable/Craftable,,,,0
0,http://backpack.tf/stats/Haunted/Barnstormer/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Genuine/Baron von Havenaplane/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Strange/Barnstormer/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Vintage/Baronial Badge/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Collector's/Barely-Melted Capacitor/Tradable/Craftable,,,,0
0,http://backpack.tf/stats/Vintage/Barnstormer/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Genuine/Barnstormer/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Strange/Barely-Melted Capacitor/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Genuine/Barely-Melted Capacitor/Tradable/Craftable,,,0,0
5,http://backpack.tf/stats/Unique/Barnstormer/Tradable/Craftable,1.11 ref;1 ref;1 ref,1.22 ref;1.22 ref;1.33 ref;1.33 ref;1.33 ref,"18,232",3
0,http://backpack.tf/stats/Strange/Baseball Bill's Sports Shine/Tradable/Craftable,,,0,0
5,http://backpack.tf/stats/Unique/Barely-Melted Capacitor/Tradable/Craftable,2 ref;2 ref;2 ref;2 ref;2 ref,1.44 ref;1.44 ref;2.66 ref;3 ref;3 ref,"11,327",5
2,http://backpack.tf/stats/Haunted/Baphomet Trotters/Tradable/Craftable,3 ref;2 ref,5.66 ref;2 keys,"2,386",2
0,http://backpack.tf/stats/Collector's/Baphomet Trotters/Tradable/Craftable,,,,0
0,http://backpack.tf/stats/Strange/Baphomet Trotters/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Vintage/Barely-Melted Capacitor/Tradable/Craftable,,,0,0
1,http://backpack.tf/stats/Unique/Baphomet Trotters/Tradable/Craftable,1.44 ref,5 ref,491,1
0,http://backpack.tf/stats/Collector's/Balloonicorn/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Vintage/Baphomet Trotters/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Haunted/Barely-Melted Capacitor/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Genuine/Baphomet Trotters/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Haunted/Balloonicorn/Tradable/Craftable,,,0,0
1,http://backpack.tf/stats/Genuine/Balloonicorn/Tradable/Craftable,"2 keys, 3.66 ref;2 keys, 3.55 ref;2 keys, 3.44 ref;2 keys, 1 ref;2 keys, 1 ref","2 keys, 4 ref","5,562",5
0,http://backpack.tf/stats/Strange/Balloonicorn/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Vintage/Balloonicorn/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Haunted/Ball-Kicking Boots/Tradable/Craftable,,,0,0
5,http://backpack.tf/stats/Unique/Balloonicorn/Tradable/Craftable,1.88 ref;1.77 ref;1.77 ref;1.77 ref;1.66 ref,2 ref;2 ref;2 ref;2.22 ref;2.22 ref,"35,364",5
0,http://backpack.tf/stats/Collector's/Ball-Kicking Boots/Tradable/Craftable,,,,0
5,http://backpack.tf/stats/Genuine/Ball-Kicking Boots/Tradable/Craftable,17 ref;16.66 ref;15 ref;15 ref,"1 key, 6 ref;1 key, 6 ref;1 key, 6 ref;1 key, 18 ref;2 keys, 10 ref","2,316",4
0,http://backpack.tf/stats/Strange/Ball-Kicking Boots/Tradable/Craftable,,,0,0
5,http://backpack.tf/stats/Unique/Ball-Kicking Boots/Tradable/Craftable,6 ref;5.44 ref;5.33 ref;5.33 ref;5.33 ref,6.66 ref;7.55 ref;8 ref;8 ref;8 ref,"2,576",5
0,http://backpack.tf/stats/Collector's/Balaclavas Are Forever/Tradable/Craftable,,,,0
0,http://backpack.tf/stats/Strange/Balaclavas Are Forever/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Genuine/Balaclavas Are Forever/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Vintage/Balaclavas Are Forever/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Collector's/Bacteria Blocker/Tradable/Craftable,,,,0
0,http://backpack.tf/stats/Strange/Bacteria Blocker/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Vintage/Ball-Kicking Boots/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Vintage/Bacteria Blocker/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Haunted/Balaclavas Are Forever/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Haunted/Bacteria Blocker/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Collector's/Backwards Ballcap/Tradable/Craftable,,,only one,0
0,http://backpack.tf/stats/Strange/Backwards Ballcap/Tradable/Craftable,,,0,0
5,http://backpack.tf/stats/Unique/Bacteria Blocker/Tradable/Craftable,1.11 ref;1.11 ref;1 ref,1.33 ref;1.33 ref;1.33 ref;1.66 ref;10 ref,"3,004",3
0,http://backpack.tf/stats/Haunted/Backwards Ballcap/Tradable/Craftable,,,0,0
5,http://backpack.tf/stats/Unique/Backwards Ballcap/Tradable/Craftable,2.33 ref;2.33 ref;2.33 ref;2.33 ref;2.33 ref,2.55 ref;2.55 ref;2.66 ref;2.77 ref;2.77 ref,"38,575",5
4,http://backpack.tf/stats/Unique/Balaclavas Are Forever/Tradable/Craftable,1 key;18.11 ref;18 ref;18 ref;17 ref,"1 key, 3 ref;1 key, 3 ref;1 key, 3 ref;1 key, 3 ref","2,743",5
0,http://backpack.tf/stats/Haunted/Backstabber's Boomslang/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Genuine/Bacteria Blocker/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Collector's/Backstabber's Boomslang/Tradable/Craftable,,,,0
0,http://backpack.tf/stats/Vintage/Backwards Ballcap/Tradable/Craftable,,,0,0
5,http://backpack.tf/stats/Unique/Backstabber's Boomslang/Tradable/Craftable,3.66 ref;3 ref;2.44 ref;2.44 ref;2.44 ref,2.66 ref;3.22 ref;3.22 ref;3.22 ref;3.33 ref,"16,979",5
0,http://backpack.tf/stats/Haunted/Backpack Expander/Tradable/Craftable,,,0,0
5,http://backpack.tf/stats/Strange/Backstabber's Boomslang/Tradable/Craftable,"3 keys;3 keys;3 keys;2 keys, 14.44 ref;2 keys, 14.44 ref","3 keys, 8 ref;3 keys, 15 ref;4 keys;4 keys;4 keys","1,498",5
0,http://backpack.tf/stats/Vintage/Backstabber's Boomslang/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Vintage/Backpack Expander/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Collector's/Backpack Expander/Tradable/Craftable,,,,0
0,http://backpack.tf/stats/Genuine/Backpack Expander/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Strange/Backpack Expander/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Haunted/Backpack Broiler/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Genuine/Backstabber's Boomslang/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Vintage/Backpack Broiler/Tradable/Craftable,,,0,0
2,http://backpack.tf/stats/Unique/Backpack Expander/Tradable/Craftable,8.55 ref;8.44 ref;8.33 ref;8.33 ref;8.33 ref,8.66 ref;9 ref,"8,830",5
5,http://backpack.tf/stats/Unique/Backpack Broiler/Tradable/Craftable,1.11 ref;1.11 ref;1 ref;1 ref,1.33 ref;1.33 ref;1.33 ref;1.33 ref;1.33 ref,"17,066",4
0,http://backpack.tf/stats/Genuine/Backpack Broiler/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Haunted/Backburner/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Genuine/Backwards Ballcap/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Strange/Backpack Broiler/Tradable/Craftable,,,0,0
5,http://backpack.tf/stats/Vintage/Backburner/Tradable/Craftable,0.33 ref;0.33 ref;0.33 ref;0.33 ref;0.33 ref,0.44 ref;0.44 ref;0.55 ref;0.55 ref;0.66 ref,"319,674",5
1,http://backpack.tf/stats/Collector's/Backburner/Tradable/Craftable,"5 keys, 8 ref;5 keys",9 keys,115,2
5,http://backpack.tf/stats/Unique/Backburner/Tradable/Craftable,,0.05 ref;0.05 ref;0.05 ref;0.05 ref;0.05 ref,"876,811",0
0,http://backpack.tf/stats/Collector's/Backpack Broiler/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Strange/Backbiter's Billycock/Tradable/Craftable,,,0,0
5,http://backpack.tf/stats/Strange/Backburner/Tradable/Craftable,"2 keys, 10 ref;2.88 ref;2.77 ref;2.77 ref;2.66 ref",2.88 ref;2.88 ref;2.88 ref;2.88 ref;2.88 ref,"47,842",5
0,http://backpack.tf/stats/Collector's/Backbiter's Billycock/Tradable/Craftable,,,only one,0
3,http://backpack.tf/stats/Genuine/Backbiter's Billycock/Tradable/Craftable,9 ref;9 ref;9 ref;7.44 ref;7.33 ref,"13 ref;15 ref;1 key, 2 ref",968,5
0,http://backpack.tf/stats/Collector's/Back Scratcher/Tradable/Craftable,"2 keys, 3 ref;1 key, 9 ref",,115,2
0,http://backpack.tf/stats/Haunted/Backbiter's Billycock/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Vintage/Back Scratcher/Tradable/Craftable,,,0,0
5,http://backpack.tf/stats/Strange/Back Scratcher/Tradable/Craftable,1.22 ref;1.22 ref;1.11 ref;1 ref;0.66 ref,1.33 ref;1.66 ref;1.66 ref;1.66 ref;1.66 ref,"59,102",5
0,http://backpack.tf/stats/Genuine/Back Scratcher/Tradable/Craftable,,,0,0
1,http://backpack.tf/stats/Collector's/Back Scatter/Tradable/Craftable,13 keys,16 keys,41,1
5,http://backpack.tf/stats/Unique/Backbiter's Billycock/Tradable/Craftable,1.33 ref;1.22 ref;1.11 ref,1.33 ref;1.55 ref;1.55 ref;1.55 ref;1.66 ref,"15,249",3
0,http://backpack.tf/stats/Genuine/Backburner/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Haunted/Back Scratcher/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Strange/Back Scatter/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Vintage/Back Scatter/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Haunted/Baby Face's Blaster/Tradable/Craftable,,,0,0
4,http://backpack.tf/stats/Vintage/Backbiter's Billycock/Tradable/Craftable,7 ref;6.66 ref;6.66 ref;6.66 ref;5.44 ref,"8 ref;1 key;1 key;1 key, 4 ref","9,123",5
0,http://backpack.tf/stats/Haunted/Back Scatter/Tradable/Craftable,,,0,0
5,http://backpack.tf/stats/Strange/Baby Face's Blaster/Tradable/Craftable,1.44 ref;1.33 ref;1.33 ref;1.33 ref;1.11 ref,1.33 ref;1.33 ref;1.44 ref;4.88 ref;5 ref,"83,978",5
0,http://backpack.tf/stats/Vintage/Baby Face's Blaster/Tradable/Craftable,,,0,0
5,http://backpack.tf/stats/Unique/Back Scratcher/Tradable/Craftable,,0.05 ref;0.05 ref;0.05 ref;0.11 ref;0.11 ref,"961,631",0
0,http://backpack.tf/stats/Genuine/Back Scatter/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Collector's/B.M.O.C./Tradable/Craftable,,,,0
5,http://backpack.tf/stats/Unique/Back Scatter/Tradable/Craftable,,0.05 ref;0.05 ref;0.05 ref;0.05 ref;0.05 ref,"434,256",0
0,http://backpack.tf/stats/Haunted/B.M.O.C./Tradable/Craftable,,,0,0
5,http://backpack.tf/stats/Unique/Baby Face's Blaster/Tradable/Craftable,,0.05 ref;0.05 ref;0.05 ref;0.05 ref;0.05 ref,"781,921",0
0,http://backpack.tf/stats/Genuine/B.M.O.C./Tradable/Craftable,,,0,0
1,http://backpack.tf/stats/Collector's/Baby Face's Blaster/Tradable/Craftable,"5 keys;3 keys, 3 ref",7 keys,120,2
0,http://backpack.tf/stats/Genuine/Baby Face's Blaster/Tradable/Craftable,,,0,0
2,http://backpack.tf/stats/Collector's/B.A.S.E. Jumper/Tradable/Craftable,19 keys,26 keys;27 keys,44,1
0,http://backpack.tf/stats/Strange/B.A.S.E. Jumper/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Haunted/B.A.S.E. Jumper/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Vintage/B.A.S.E. Jumper/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Vintage/B.M.O.C./Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Collector's/B-ankh!/Tradable/Craftable,,,,0
5,http://backpack.tf/stats/Unique/B.A.S.E. Jumper/Tradable/Craftable,,0.05 ref;0.05 ref;0.05 ref;0.05 ref;0.05 ref,"570,651",0
5,http://backpack.tf/stats/Unique/B.M.O.C./Tradable/Craftable,"4 keys, 6 ref;4 keys, 5.11 ref;4 keys, 5 ref;4 keys, 4 ref;4 keys, 4 ref","4 keys, 5 ref;4 keys, 6 ref;4 keys, 6 ref;4 keys, 8 ref;4 keys, 8 ref","12,412",5
0,http://backpack.tf/stats/Strange/B-ankh!/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Genuine/B.A.S.E. Jumper/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Genuine/B-ankh!/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Vintage/B-ankh!/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Haunted/B'aaarrgh-n-Britches/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Vintage/B'aaarrgh-n-Britches/Tradable/Craftable,,,0,0
4,http://backpack.tf/stats/Haunted/B-ankh!/Tradable/Craftable,2 ref;1.66 ref,2.33 ref;5 ref;5 ref;2 keys,"7,023",2
0,http://backpack.tf/stats/Strange/B.M.O.C./Tradable/Craftable,,,0,0
2,http://backpack.tf/stats/Unique/B'aaarrgh-n-Britches/Tradable/Craftable,2.44 ref;2.44 ref;2.33 ref;2.33 ref;2.33 ref,2.44 ref;3.66 ref,"7,466",5
5,http://backpack.tf/stats/Unique/B-ankh!/Tradable/Craftable,0.11 ref,0.44 ref;0.66 ref;0.66 ref;1 ref;1 ref,"69,035",1
0,http://backpack.tf/stats/Collector's/B'aaarrgh-n-Bicorne/Tradable/Craftable,,,,0
5,http://backpack.tf/stats/Strange/B'aaarrgh-n-Britches/Tradable/Craftable,4.11 ref;4 ref;4 ref;4 ref;2.66 ref,4 ref;4.33 ref;4.66 ref;5 ref;6 ref,"1,753",5
0,http://backpack.tf/stats/Haunted/B'aaarrgh-n-Bicorne/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Vintage/B'aaarrgh-n-Bicorne/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Collector's/B'aaarrgh-n-Britches/Tradable/Craftable,,,,0
5,http://backpack.tf/stats/Unique/B'aaarrgh-n-Bicorne/Tradable/Craftable,3 ref;3 ref;3 ref;3 ref;2.88 ref,3.11 ref;3.11 ref;3.44 ref;4 ref;4.33 ref,"3,007",5
4,http://backpack.tf/stats/Strange/Australium Axtinguisher/Tradable/Craftable,"7 keys, 1.33 ref;7 keys, 1.11 ref;7 keys, 1 ref;7 keys, 0.11 ref;7 keys","7 keys, 8 ref;7 keys, 9 ref;7 keys, 10 ref;7 keys, 10 ref","2,307",5
5,http://backpack.tf/stats/Strange/B'aaarrgh-n-Bicorne/Tradable/Craftable,10.66 ref;10 ref;9.66 ref;8.33 ref;7 ref,11.66 ref;12 ref;12 ref;14 ref;15 ref,416,5
0,http://backpack.tf/stats/Genuine/Australium Axtinguisher/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Genuine/B'aaarrgh-n-Bicorne/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Collector's/Australium Axtinguisher/Tradable/Craftable,,,,0
0,http://backpack.tf/stats/Unique/Australium Axtinguisher/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Genuine/B'aaarrgh-n-Britches/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Haunted/Axtinguisher/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Collector's/Axtinguisher/Tradable/Craftable,"2 keys, 12 ref;2 keys, 4.66 ref",,130,2
0,http://backpack.tf/stats/Genuine/Axtinguisher/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Collector's/Awesomenauts Badge/Tradable/Craftable,,,,0
5,http://backpack.tf/stats/Strange/Axtinguisher/Tradable/Craftable,1.66 ref;1.66 ref;1.55 ref;1.44 ref;1.33 ref,2 ref;2 ref;2 ref;2 ref;2 ref,"63,830",5
0,http://backpack.tf/stats/Strange/Awesomenauts Badge/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Haunted/Awesomenauts Badge/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Vintage/Awesomenauts Badge/Tradable/Craftable,,,0,0
5,http://backpack.tf/stats/Unique/Axtinguisher/Tradable/Craftable,,0.05 ref;0.05 ref;0.05 ref;0.05 ref;0.11 ref,"832,767",0
5,http://backpack.tf/stats/Unique/Awesomenauts Badge/Tradable/Craftable,,1.22 ref;1.33 ref;1.33 ref;1.33 ref;1.33 ref,"2,586",0
2,http://backpack.tf/stats/Genuine/Awesomenauts Badge/Tradable/Craftable,2.55 ref;2.44 ref;2.44 ref;2.44 ref;1.77 ref,2.66 ref;3 ref,"15,001",5
0,http://backpack.tf/stats/Haunted/Aviator Assassin/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Haunted/Australium Axtinguisher/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Vintage/Australium Axtinguisher/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Vintage/Aviator Assassin/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Strange/Aviator Assassin/Tradable/Craftable,,,0,0
5,http://backpack.tf/stats/Unique/Aviator Assassin/Tradable/Craftable,1.11 ref;1 ref,1.22 ref;1.33 ref;1.33 ref;1.44 ref;1.44 ref,"11,961",2
0,http://backpack.tf/stats/Strange/Australium Gold/Tradable/Craftable,,,0,0
5,http://backpack.tf/stats/Vintage/Axtinguisher/Tradable/Craftable,0.33 ref;0.33 ref;0.33 ref;0.33 ref;0.22 ref,0.33 ref;0.55 ref;0.66 ref;0.66 ref;0.66 ref,"304,668",5
0,http://backpack.tf/stats/Genuine/Australium Gold/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Genuine/Aviator Assassin/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Haunted/Australium Gold/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Collector's/Aviator Assassin/Tradable/Craftable,,,,0
1,http://backpack.tf/stats/Unique/Australium Gold/Tradable/Craftable,8 ref;7.44 ref;7.44 ref;7.44 ref;7.33 ref,8 ref,"21,336",5
0,http://backpack.tf/stats/Collector's/Au Courant Assassin/Tradable/Craftable,,,,0
0,http://backpack.tf/stats/Vintage/Australium Gold/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Haunted/Au Courant Assassin/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Collector's/Australium Gold/Tradable/Craftable,,,,0
0,http://backpack.tf/stats/Vintage/Au Courant Assassin/Tradable/Craftable,,,0,0
5,http://backpack.tf/stats/Unique/Au Courant Assassin/Tradable/Craftable,2 ref;2 ref;2 ref;1.66 ref,2.22 ref;2.44 ref;2.44 ref;2.55 ref;2.55 ref,"13,861",4
0,http://backpack.tf/stats/Collector's/Attendant/Tradable/Craftable,,,only one,0
0,http://backpack.tf/stats/Strange/Attendant/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Strange/Au Courant Assassin/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Vintage/Attendant/Tradable/Craftable,,,0,0
5,http://backpack.tf/stats/Unique/Attendant/Tradable/Craftable,1.22 ref;1.11 ref;1.11 ref,1.33 ref;1.33 ref;1.33 ref;1.33 ref;1.33 ref,"38,969",3
2,http://backpack.tf/stats/Collector's/Atomizer/Tradable/Craftable,"5 keys;3 keys, 1 ref",6 keys;6 keys,118,2
0,http://backpack.tf/stats/Haunted/Atomizer/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Genuine/Attendant/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Genuine/Atomizer/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Genuine/Au Courant Assassin/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Haunted/Attendant/Tradable/Craftable,,,0,0
5,http://backpack.tf/stats/Unique/Atomizer/Tradable/Craftable,,0.05 ref;0.05 ref;0.05 ref;0.05 ref;0.11 ref,"966,318",0
0,http://backpack.tf/stats/Collector's/Atomic Accolade/Tradable/Craftable,,,,0
0,http://backpack.tf/stats/Strange/Atomic Accolade/Tradable/Craftable,,,0,0
4,http://backpack.tf/stats/Strange/Atomizer/Tradable/Craftable,4.33 ref;4.11 ref;4 ref;4 ref;4 ref,5.33 ref;6 ref;6 ref;7 ref,"29,169",5
0,http://backpack.tf/stats/Haunted/Atomic Accolade/Tradable/Craftable,,,0,0
2,http://backpack.tf/stats/Genuine/Atomic Accolade/Tradable/Craftable,3 ref;3 ref;2.33 ref;2.33 ref;1.66 ref,3 ref;10.33 ref,"10,967",5
0,http://backpack.tf/stats/Vintage/Atomic Accolade/Tradable/Craftable,,,0,0
5,http://backpack.tf/stats/Unique/Atomic Accolade/Tradable/Craftable,,1.22 ref;1.22 ref;1.33 ref;1.33 ref;1.33 ref,"2,539",0
0,http://backpack.tf/stats/Collector's/Arthropod's Aspect/Tradable/Craftable,,,,0
0,http://backpack.tf/stats/Vintage/Atomizer/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Haunted/Arthropod's Aspect/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Genuine/Arthropod's Aspect/Tradable/Craftable,,,0,0
1,http://backpack.tf/stats/Strange/Arthropod's Aspect/Tradable/Craftable,"9 keys, 9 ref;9 keys, 9 ref;9 keys, 9 ref;9 keys, 6 ref;9 keys",15 keys,76,5
0,http://backpack.tf/stats/Collector's/Arsonist Apparatus/Tradable/Craftable,,,,0
0,http://backpack.tf/stats/Vintage/Arthropod's Aspect/Tradable/Craftable,,,0,0
0,http://backpack.tf/stats/Haunted/Arsonist Apparatus/Tradable/Craftable,1 key;1 key;1 key,,308,3
